user_id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,action,action_type,action_detail,device_type,secs_elapsed,day_account_created,year_account_created,month_account_created,dayofweek_account_created,month_name_account_created,dayofyear_account_created
7x67ydobxj,2014-02-04,20140204182750,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF,show,view,p3,Windows Desktop,16825.0,Tuesday,2014,2,1,February,35
5u8psm7wxc,2014-06-29,20140629070002,UNKNOWN,FEMALE,37.0,basic,25,en,direct,direct,untracked,iOS,iPad,Mobile Safari,NDF,payment_methods,-unknown-,-unknown-,iPad Tablet,335.0,Sunday,2014,6,6,June,180
mcxoz24vbi,2014-01-25,20140125234857,2014-03-04,MALE,41.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,search_results,click,view_search_results,Windows Desktop,11707.0,Saturday,2014,1,5,January,25
iw60nsif6f,2014-03-09,20140309204245,2014-03-10,FEMALE,41.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US,create,-unknown-,-unknown-,iPad Tablet,61924.0,Sunday,2014,3,6,March,68
ptli4xvfd9,2014-04-11,20140411002134,2014-04-11,MALE,44.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,requested,view,p5,Mac Desktop,267.0,Friday,2014,4,4,April,101
u2f9nctgb6,2014-05-11,20140511214621,UNKNOWN,-unknown-,23.0,basic,0,en,remarketing,google,omg,Web,Mac Desktop,Chrome,NDF,personalize,data,wishlist_content_update,Mac Desktop,68.0,Sunday,2014,5,6,May,131
ob3fdl6aw6,2014-04-18,20140418232050,UNKNOWN,-unknown-,19.0,basic,23,en,sem-brand,google,untracked,Android,Other/Unknown,-unknown-,NDF,search,click,view_search_results,Android App Unknown Phone/Tablet,92032.0,Friday,2014,4,4,April,108
konx9mfcu5,2014-03-02,20140302080944,UNKNOWN,FEMALE,25.0,facebook,0,de,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,identity,-unknown-,-unknown-,Mac Desktop,705.0,Sunday,2014,3,6,March,61
cy6fzapts9,2014-04-11,20140411054411,2014-07-23,FEMALE,21.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,personalize,data,wishlist_content_update,Windows Desktop,896.0,Friday,2014,4,4,April,101
6y1wex3kkw,2014-04-02,20140402085610,2014-09-11,FEMALE,64.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US,index,view,view_search_results,iPad Tablet,5158.0,Wednesday,2014,4,2,April,92
dl5bjtrly5,2014-03-07,20140307165206,2014-07-25,MALE,51.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,IE,US,payoneer_account_redirect,-unknown-,-unknown-,Windows Desktop,8533.0,Friday,2014,3,4,March,66
z58hrp61ca,2014-04-22,20140422162427,2014-06-05,FEMALE,35.0,basic,25,en,direct,direct,untracked,iOS,iPad,-unknown-,US,search,click,view_search_results,iPad Tablet,55219.0,Tuesday,2014,4,1,April,112
6i6vq5w7z8,2014-01-02,20140102042327,2014-01-02,MALE,38.0,basic,25,en,direct,direct,linked,iOS,Mac Desktop,Safari,US,ajax_photo_widget_form_iframe,-unknown-,-unknown-,Mac Desktop,448.0,Thursday,2014,1,3,January,2
8sls6nh5i9,2014-03-16,20140316201433,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF,personalize,data,wishlist_content_update,Mac Desktop,1017.0,Sunday,2014,3,6,March,75
9aqh6z1tvc,2014-06-27,20140627052909,2014-07-01,-unknown-,57.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US,similar_listings,data,similar_listings,Windows Desktop,1091.0,Friday,2014,6,4,June,178
opzcm3x7b3,2014-04-16,20140416190112,2014-04-17,FEMALE,30.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,similar_listings,data,similar_listings,Windows Desktop,249.0,Wednesday,2014,4,2,April,106
autncfbgpu,2014-04-15,20140415214944,UNKNOWN,FEMALE,27.0,facebook,0,en,other,other,linked,Web,Mac Desktop,Firefox,NDF,show,view,user_profile,Mac Desktop,529.0,Tuesday,2014,4,1,April,105
snkf25gbsq,2014-04-29,20140429212338,2014-04-30,-unknown-,44.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,verify,-unknown-,-unknown-,Mac Desktop,57973.0,Tuesday,2014,4,1,April,119
7yi4pll6om,2014-06-05,20140605054951,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,reviews,data,listing_reviews,iPhone,193.0,Thursday,2014,6,3,June,156
tam04guhrx,2014-02-09,20140209050602,2014-02-11,FEMALE,65.0,basic,0,en,sem-non-brand,bing,omg,Web,Windows Desktop,IE,US,dashboard,view,dashboard,Windows Desktop,364.0,Sunday,2014,2,6,February,40
jljq0nlclm,2014-05-23,20140523161737,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,active,-unknown-,-unknown-,iPhone,1300.0,Friday,2014,5,4,May,143
lnz1kepkrz,2014-03-14,20140314210029,UNKNOWN,MALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,519.0,Friday,2014,3,4,March,73
6xx55fvyz7,2014-06-22,20140622190956,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,tracked-other,Web,Windows Desktop,IE,NDF,personalize,data,wishlist_content_update,Windows Desktop,1600.0,Sunday,2014,6,6,June,173
3bg7c0zi4o,2014-04-15,20140415203152,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,dashboard,view,dashboard,Mac Desktop,675.0,Tuesday,2014,4,1,April,105
we1sjesx0x,2014-01-30,20140130051121,2014-02-04,MALE,27.0,facebook,0,en,remarketing,google,linked,Web,Mac Desktop,Safari,DE,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,445.0,Thursday,2014,1,3,January,30
l3cep7s1pk,2014-05-15,20140515150044,2014-05-15,MALE,48.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,create,submit,create_phone_numbers,Mac Desktop,19007.0,Thursday,2014,5,3,May,135
rp84cno50v,2014-04-24,20140424102255,UNKNOWN,FEMALE,29.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF,show,view,p3,Windows Desktop,2524.0,Thursday,2014,4,3,April,114
3mh00xpis5,2014-04-26,20140426213447,2015-01-21,FEMALE,36.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,83.0,Saturday,2014,4,5,April,116
rfnxuvbdr0,2014-04-24,20140424035939,UNKNOWN,MALE,24.0,basic,0,zh,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,142.0,Thursday,2014,4,3,April,114
ic3b9jtdwo,2014-04-21,20140421062828,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,694.0,Monday,2014,4,0,April,111
fsy17u9864,2014-03-14,20140314064845,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF,search_results,click,view_search_results,Mac Desktop,73162.0,Friday,2014,3,4,March,73
aoyylw7w7i,2014-03-05,20140305022919,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,show,UNKNOWN,UNKNOWN,Windows Desktop,1035.0,Wednesday,2014,3,2,March,64
imr2sxi7q6,2014-01-17,20140117181340,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,show,view,p3,Mac Desktop,18707.0,Friday,2014,1,4,January,17
vgjs764d6a,2014-04-20,20140420005534,UNKNOWN,-unknown-,27.0,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,NDF,payment_methods,-unknown-,-unknown-,iPhone,778.0,Sunday,2014,4,6,April,110
lwj1f96hzr,2014-01-28,20140128205806,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF,similar_listings,data,similar_listings,Mac Desktop,155.0,Tuesday,2014,1,1,January,28
5bkbrhyf56,2014-05-01,20140501060411,2014-05-07,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,search,click,view_search_results,iPhone,3929.0,Thursday,2014,5,3,May,121
msm1xijdu6,2014-06-28,20140628045552,UNKNOWN,MALE,44.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,search,click,view_search_results,iPhone,71301.0,Saturday,2014,6,5,June,179
vge91ckvzk,2014-02-09,20140209204511,2014-06-10,FEMALE,24.0,facebook,12,en,api,other,untracked,Moweb,Other/Unknown,-unknown-,US,social_connections,data,user_social_connections,Android App Unknown Phone/Tablet,1446.0,Sunday,2014,2,6,February,40
vrpjm5egce,2014-06-15,20140615213849,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,campaigns,UNKNOWN,UNKNOWN,iPhone,160.0,Sunday,2014,6,6,June,166
sbjpkzri5y,2014-05-26,20140526051414,2014-09-08,-unknown-,40.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US,show,view,p3,iPhone,189.0,Monday,2014,5,0,May,146
rhlanylu8t,2014-04-07,20140407191131,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,NDF,create,submit,create_user,Windows Desktop,9877.0,Monday,2014,4,0,April,97
5q03ayponv,2014-03-29,20140329172602,2014-06-08,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,show,UNKNOWN,UNKNOWN,Mac Desktop,1806.0,Saturday,2014,3,5,March,88
qwzltyn61j,2014-02-25,20140225165653,2014-02-28,MALE,48.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US,personalize,data,wishlist_content_update,Mac Desktop,960.0,Tuesday,2014,2,1,February,56
xzulq9d96w,2014-01-07,20140107042157,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,active,-unknown-,-unknown-,iPhone,53.0,Tuesday,2014,1,1,January,7
xtbdnjbg46,2014-04-23,20140423063026,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,1700.0,Wednesday,2014,4,2,April,113
107gtbgw9i,2014-05-09,20140509165252,2014-05-09,MALE,31.0,facebook,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,US,show,view,user_profile,Android Phone,128.0,Friday,2014,5,4,May,129
a40hpcujxx,2014-05-06,20140506220514,UNKNOWN,-unknown-,44.0,basic,0,en,content,google,omg,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,738.0,Tuesday,2014,5,1,May,126
w8gelittjx,2014-04-30,20140430180712,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,search,click,view_search_results,iPhone,25048.0,Wednesday,2014,4,2,April,120
qieku282hv,2014-02-07,20140207203328,UNKNOWN,FEMALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,11.0,Friday,2014,2,4,February,38
cdrvkec4zs,2014-06-20,20140620172908,2014-06-20,MALE,44.0,basic,23,es,direct,direct,untracked,Android,Android Phone,-unknown-,US,show,view,p3,Android Phone,53.0,Friday,2014,6,4,June,171
qzxy72l1jm,2014-04-12,20140412194812,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,social_connections,data,user_social_connections,iPodtouch,1237.0,Saturday,2014,4,5,April,102
p5m1c7kuw2,2014-04-08,20140408035638,2014-04-12,-unknown-,29.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,lookup,UNKNOWN,UNKNOWN,Windows Desktop,1161.0,Tuesday,2014,4,1,April,98
zb32ap04dk,2014-03-24,20140324184239,2014-03-24,FEMALE,33.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,verify,-unknown-,-unknown-,Windows Desktop,23766.0,Monday,2014,3,0,March,83
z9fqvvyho1,2014-05-18,20140518200907,UNKNOWN,FEMALE,41.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF,show,view,p3,Windows Desktop,235.0,Sunday,2014,5,6,May,138
hhei9yi3w5,2014-02-06,20140206082608,2014-02-07,-unknown-,28.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US,show,UNKNOWN,UNKNOWN,Mac Desktop,445.0,Thursday,2014,2,3,February,37
4iocaistob,2014-05-21,20140521032305,2014-05-22,MALE,31.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,other,personalize,data,wishlist_content_update,Mac Desktop,941.0,Wednesday,2014,5,2,May,141
c0752xmdyr,2014-06-03,20140603024428,2014-06-03,MALE,63.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other,header_userpic,data,header_userpic,Windows Desktop,638.0,Tuesday,2014,6,1,June,154
5r718m7m16,2014-05-16,20140516231953,UNKNOWN,FEMALE,44.0,facebook,24,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF,show,view,p3,Android Phone,49.0,Friday,2014,5,4,May,136
e8h4qghxlg,2014-05-14,20140514005715,UNKNOWN,MALE,46.0,basic,24,en,sem-brand,google,omg,Moweb,Windows Desktop,Chrome,NDF,show,view,p3,Android Phone,2301.0,Wednesday,2014,5,2,May,134
dhy08d1dx6,2014-05-18,20140518003438,2014-05-18,MALE,51.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US,show,view,p3,Mac Desktop,19265.0,Sunday,2014,5,6,May,138
apz5ql6twn,2014-06-23,20140623064556,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,Chrome Mobile,NDF,reviews,data,listing_reviews,iPhone,0.0,Monday,2014,6,0,June,174
7pmln4i6sw,2014-04-09,20140409182402,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,header_userpic,data,header_userpic,Mac Desktop,1363.0,Wednesday,2014,4,2,April,99
zzq55plahq,2014-04-08,20140408171859,2014-04-09,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,ajax_lwlb_contact,click,contact_host,Windows Desktop,26897.0,Tuesday,2014,4,1,April,98
k3n0m5oeih,2014-04-03,20140403203104,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF,similar_listings,data,similar_listings,Mac Desktop,231.0,Thursday,2014,4,3,April,93
4uejemjsg3,2014-02-19,20140219173929,2014-02-20,-unknown-,30.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,confirm_email,click,confirm_email_link,Mac Desktop,24662.0,Wednesday,2014,2,2,February,50
zam9e5o6yt,2014-04-07,20140407183417,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF,UNKNOWN,message_post,message_post,Windows Desktop,9877.0,Monday,2014,4,0,April,97
nko9cqvjol,2014-01-09,20140109160235,UNKNOWN,-unknown-,44.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,NDF,update,submit,update_listing,Mac Desktop,217150.0,Thursday,2014,1,3,January,9
iebi8d3h5f,2014-01-15,20140115190501,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,search,click,view_search_results,iPhone,47597.0,Wednesday,2014,1,2,January,15
ukd1rtdtgm,2014-05-04,20140504211448,UNKNOWN,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,index,view,view_search_results,iPad Tablet,4614.0,Sunday,2014,5,6,May,124
9f84totg93,2014-06-14,20140614005618,2014-06-14,MALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other,notifications,submit,notifications,Android Phone,469.0,Saturday,2014,6,5,June,165
6luw2qxl0g,2014-06-09,20140609201119,2014-06-10,MALE,59.0,basic,0,en,sem-brand,google,linked,Web,Windows Desktop,IE,US,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,1578.0,Monday,2014,6,0,June,160
sesku6x0xe,2014-01-30,20140130013837,UNKNOWN,MALE,53.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,index,view,view_search_results,Mac Desktop,37576.0,Thursday,2014,1,3,January,30
9o8odsj9vl,2014-03-09,20140309235721,UNKNOWN,FEMALE,28.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF,collections,view,user_wishlists,Android App Unknown Phone/Tablet,14378.0,Sunday,2014,3,6,March,68
xwt7ifzftl,2014-06-09,20140609013831,UNKNOWN,-unknown-,44.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF,show,view,user_profile,iPhone,825.0,Monday,2014,6,0,June,160
c9s39zrltl,2014-04-18,20140418225323,UNKNOWN,FEMALE,43.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,89.0,Friday,2014,4,4,April,108
s05mt3eiab,2014-05-23,20140523192352,2014-05-23,-unknown-,27.0,basic,0,zh,sem-brand,google,omg,Web,Mac Desktop,Chrome,US,similar_listings,data,similar_listings,Mac Desktop,5910.0,Friday,2014,5,4,May,143
1fkybhce73,2014-03-16,20140316232159,UNKNOWN,MALE,34.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NDF,index,view,user_wishlists,Mac Desktop,825.0,Sunday,2014,3,6,March,75
1o5h2ehkqy,2014-03-01,20140301204759,2014-03-02,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US,show,UNKNOWN,UNKNOWN,Mac Desktop,63.0,Saturday,2014,3,5,March,60
7is5xov110,2014-05-11,20140511170224,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,show,view,p3,iPad Tablet,6150.0,Sunday,2014,5,6,May,131
kbq128kx2l,2014-04-13,20140413193009,UNKNOWN,FEMALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF,personalize,data,wishlist_content_update,Mac Desktop,1836.0,Sunday,2014,4,6,April,103
7zjecuo8vv,2014-06-15,20140615095002,2014-06-15,-unknown-,29.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US,similar_listings,data,similar_listings,Windows Desktop,36.0,Sunday,2014,6,6,June,166
dv2n3055s9,2014-04-22,20140422033805,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,64.0,Tuesday,2014,4,1,April,112
h0cjxc177k,2014-06-25,20140625225252,2014-06-26,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,complete_status,-unknown-,-unknown-,Windows Desktop,463.0,Wednesday,2014,6,2,June,176
puetm70mna,2014-06-02,20140602183831,2015-05-04,MALE,36.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US,create,view,list_your_space,Mac Desktop,16677.0,Monday,2014,6,0,June,153
fnrvq97pza,2014-02-27,20140227185809,2014-04-06,MALE,47.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,edit_verification,view,profile_verifications,Windows Desktop,3238.0,Thursday,2014,2,3,February,58
umnwei8tp7,2014-06-13,20140613073750,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,show,view,p3,Windows Desktop,1949.0,Friday,2014,6,4,June,164
zpr0ql523n,2014-05-16,20140516232404,UNKNOWN,FEMALE,39.0,basic,0,pt,direct,direct,linked,Web,Windows Desktop,Chrome,NDF,update,submit,update_listing,Windows Desktop,5855.0,Friday,2014,5,4,May,136
6h0uwzf44b,2014-05-26,20140526223431,2014-06-02,FEMALE,27.0,basic,0,en,other,padmapper,tracked-other,Web,Windows Desktop,Firefox,US,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,76.0,Monday,2014,5,0,May,146
m1fk0zouv0,2014-05-14,20140514225558,2014-05-26,MALE,30.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,CA,show,view,p3,Windows Desktop,133.0,Wednesday,2014,5,2,May,134
frn5nsjhtp,2014-01-15,20140115052259,2015-01-14,MALE,60.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NL,lookup,UNKNOWN,UNKNOWN,Mac Desktop,1325.0,Wednesday,2014,1,2,January,15
fclr1fwcko,2014-05-16,20140516195215,2014-05-17,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,personalize,data,wishlist_content_update,Windows Desktop,215294.0,Friday,2014,5,4,May,136
cwbeqg19qu,2014-01-06,20140106204238,2014-01-07,MALE,32.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US,countries,-unknown-,-unknown-,iPhone,24283.0,Monday,2014,1,0,January,6
iqfg22idc1,2014-05-22,20140522061519,UNKNOWN,-unknown-,44.0,basic,25,ko,direct,direct,linked,iOS,Windows Desktop,IE,NDF,reviews,data,user_reviews,iPhone,1963.0,Thursday,2014,5,3,May,142
56ibzjk0s3,2014-01-13,20140113092743,UNKNOWN,FEMALE,22.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,facebook_auto_login,-unknown-,-unknown-,iPad Tablet,50.0,Monday,2014,1,0,January,13
fk2v2d6ows,2014-01-27,20140127202429,2014-02-08,-unknown-,44.0,basic,0,en,seo,facebook,linked,Web,Mac Desktop,Chrome,CA,similar_listings,data,similar_listings,Mac Desktop,220.0,Monday,2014,1,0,January,27
zhavytlbf5,2014-05-06,20140506190533,UNKNOWN,-unknown-,44.0,basic,24,en,direct,direct,linked,Moweb,iPhone,Mobile Safari,NDF,create,-unknown-,-unknown-,-unknown-,947.0,Tuesday,2014,5,1,May,126
qzf82of8dg,2014-03-30,20140330203804,UNKNOWN,FEMALE,20.0,facebook,0,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF,show,UNKNOWN,UNKNOWN,Mac Desktop,69.0,Sunday,2014,3,6,March,89
n4bw85tied,2014-06-01,20140601213144,2014-06-08,FEMALE,43.0,facebook,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,ES,ajax_refresh_subtotal,click,change_trip_characteristics,iPad Tablet,853.0,Sunday,2014,6,6,June,152
t5b8x3hqcg,2014-04-26,20140426215155,UNKNOWN,MALE,42.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,index,view,view_search_results,Windows Desktop,26519.0,Saturday,2014,4,5,April,116
9thgrh2quu,2014-05-02,20140502191809,2014-05-03,-unknown-,44.0,basic,0,fr,sem-brand,google,omg,Web,Mac Desktop,Safari,US,search_results,click,view_search_results,Mac Desktop,1958.0,Friday,2014,5,4,May,122
w62wgi20uh,2014-04-07,20140407185238,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF,index,view,view_search_results,Windows Desktop,7995.0,Monday,2014,4,0,April,97
tu7fwf22wq,2014-04-02,20140402060518,2014-04-09,MALE,29.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US,index,-unknown-,-unknown-,Mac Desktop,1068.0,Wednesday,2014,4,2,April,92
s3t7hyuv4q,2014-03-16,20140316033019,2014-03-16,-unknown-,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,show,UNKNOWN,UNKNOWN,Windows Desktop,67.0,Sunday,2014,3,6,March,75
9ph4xfoq79,2014-03-30,20140330172251,2014-05-02,MALE,37.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,FR,active,-unknown-,-unknown-,Android App Unknown Phone/Tablet,120.0,Sunday,2014,3,6,March,89
kmc23bgyh4,2014-04-07,20140407025939,2014-04-07,MALE,32.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US,edit,view,edit_profile,Mac Desktop,354.0,Monday,2014,4,0,April,97
i6mo8bx3vy,2014-01-08,20140108212954,2014-01-08,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US,show,view,p3,Windows Desktop,180024.0,Wednesday,2014,1,2,January,8
b221o90zym,2014-05-06,20140506195330,UNKNOWN,FEMALE,24.0,facebook,0,fr,sem-brand,google,omg,Web,Windows Desktop,Firefox,NDF,show,UNKNOWN,UNKNOWN,Windows Desktop,35.0,Tuesday,2014,5,1,May,126
rbf1ay2r96,2014-03-09,20140309140134,UNKNOWN,-unknown-,44.0,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF,show,view,p3,Android App Unknown Phone/Tablet,8609.0,Sunday,2014,3,6,March,68
auvp2dgruo,2014-04-11,20140411211528,2014-08-11,FEMALE,41.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,show,UNKNOWN,UNKNOWN,Windows Desktop,10.0,Friday,2014,4,4,April,101
h4s45o36b4,2014-06-06,20140606213013,2014-06-06,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US,requested,view,p5,Windows Desktop,1861.0,Friday,2014,6,4,June,157
pcs0b2ka3w,2014-06-25,20140625135125,2014-06-25,MALE,23.0,facebook,25,en,direct,direct,untracked,iOS,iPad,-unknown-,FR,show,view,p3,iPad Tablet,81.0,Wednesday,2014,6,2,June,176
50xaf739hd,2014-06-07,20140607225803,UNKNOWN,-unknown-,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF,personalize,data,wishlist_content_update,Mac Desktop,1057.0,Saturday,2014,6,5,June,158
y55ggmd894,2014-04-20,20140420023529,UNKNOWN,-unknown-,44.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF,similar_listings,data,similar_listings,iPad Tablet,1202.0,Sunday,2014,4,6,April,110
z8ww0vp46j,2014-05-23,20140523142118,2014-06-11,FEMALE,43.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,DE,show,view,p3,Mac Desktop,7640.0,Friday,2014,5,4,May,143
c59z3nr5aj,2014-04-04,20140404184111,2014-04-04,MALE,37.0,basic,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,US,edit_verification,view,profile_verifications,Windows Desktop,748.0,Friday,2014,4,4,April,94
1py58ov9ei,2014-01-08,20140108211844,2014-01-08,MALE,31.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US,requested,view,p5,Mac Desktop,1627.0,Wednesday,2014,1,2,January,8
97sfvtxn1u,2014-05-14,20140514152913,2014-05-28,-unknown-,26.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US,qt2,view,message_thread,Windows Desktop,22220.0,Wednesday,2014,5,2,May,134
